item_id,product_category,bullet_point,item_keywords,item_name,product_type,brand,combined_text,text_id
B0812BG8XP,SHOES_CLOTHING_PERSONAL,,,find Men s Chunky Boat Shoe Brown Camel womens 10,SHOES,find.,find Men s Chunky Boat Shoe Brown Camel womens 10,text72
B072V8VBYY,SHOES_CLOTHING_PERSONAL, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas , designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas ,La soluci n de la mujer Kelly Over The Knee Studded arranque,SHOES,The Fix, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas  designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas La soluci n de la mujer Kelly Over The Knee Studded arranque,text73
B071JM2QL7,SHOES_CLOTHING_PERSONAL, Fashion Shoes Top Sneakers Low Girls , Fashion Shoes Top Sneakers Low Girls ,Red Wagon Girls Slip on Skate Low Top Sneakers Beige Nude 6,SHOES,Red Wagon, Fashion Shoes Top Sneakers Low Girls  Fashion Shoes Top Sneakers Low Girls Red Wagon Girls Slip on Skate Low Top Sneakers Beige Nude 6,text74
B07B8DQH76,SHOES_CLOTHING_PERSONAL,,,Simple Joys by Carter s Boys Hat and Mitten Set,HAT,Simple Joys by Carter's,Simple Joys by Carter s Boys Hat and Mitten Set,text75
B076VXG5Z4,SHOES_CLOTHING_PERSONAL, designer spring retro throwback shades sunnies clear large , designer spring retro throwback shades sunnies clear large ,Obsidian Sunglasses for Women or Men Polarized Aviator Frame 01,EYEWEAR,Obsidian Sunglasses, designer spring retro throwback shades sunnies clear large  designer spring retro throwback shades sunnies clear large Obsidian Sunglasses for Women or Men Polarized Aviator Frame 01,text76
B07D42SKH6,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Women s Andy Classic Chelsea Boots Blue Navy 6 UK,SHOES,find.,Amazon Brand find Women s Andy Classic Chelsea Boots Blue Navy 6 UK,text77
B07W6ZQM7B,SHOES_CLOTHING_PERSONAL, woman , woman ,find Women s JUDD S 1A 1 Espadrilles Black us Women s s 7 hat 7 ,SANDAL,find., woman  woman find Women s JUDD S 1A 1 Espadrilles Black us Women s s 7 hat 7 ,text78
B072QCS1NC,SHOES_CLOTHING_PERSONAL,,,Red Wagon Boys Triple Strap Chukka Hi Top Trainers,SHOES,Red Wagon,Red Wagon Boys Triple Strap Chukka Hi Top Trainers,text79
B082PN93W4,SHOES_CLOTHING_PERSONAL, womens flats ballet flats knit flats flats womens ballet flats womens knit knit , womens flats ballet flats knit flats flats womens ballet flats womens knit knit ,Amazon Essentials Women s Ballet Flat Mauve Knit 11 5 Wide US,SHOES,Amazon Essentials, womens flats ballet flats knit flats flats womens ballet flats womens knit knit  womens flats ballet flats knit flats flats womens ballet flats womens knit knit Amazon Essentials Women s Ballet Flat Mauve Knit 11 5 Wide US,text80
B0746MD14F,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her , zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her ,Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Chestnut 10 5 B US,SHOES,206 Collective, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her  zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Chestnut 10 5 B US,text81
B01M4OSZ2B,SHOES_CLOTHING_PERSONAL, gifts newborn preemie recien nacidos boy girl cozy outfit easter para de infant baby months meses , gifts newborn preemie recien nacidos boy girl cozy outfit easter para de infant baby months meses ,Moon and Back Baby Juego de 5 baberos org nicos reversibles talla nica ,ACCESSORY,Moon and Back, gifts newborn preemie recien nacidos boy girl cozy outfit easter para de infant baby months meses  gifts newborn preemie recien nacidos boy girl cozy outfit easter para de infant baby months meses Moon and Back Baby Juego de 5 baberos org nicos reversibles talla nica ,text82
B0812C9HX1,SHOES_CLOTHING_PERSONAL,,,find Men s Amz038 Deck Shoes Green Dark Green Suede womens 8,SHOES,find.,find Men s Amz038 Deck Shoes Green Dark Green Suede womens 8,text83
B076RM29HC,SHOES_CLOTHING_PERSONAL, zapatos shoe ladies mujer womans pumps dress heels designer spring summer dressy fancy date night gifts for her , zapatos shoe ladies mujer womans pumps dress heels designer spring summer dressy fancy date night gifts for her ,Amazon Brand The Fix Women s Veronica Platform Peep Toe Pump Black Patent Synthetic 7 B US,SHOES,The Fix, zapatos shoe ladies mujer womans pumps dress heels designer spring summer dressy fancy date night gifts for her  zapatos shoe ladies mujer womans pumps dress heels designer spring summer dressy fancy date night gifts for her Amazon Brand The Fix Women s Veronica Platform Peep Toe Pump Black Patent Synthetic 7 B US,text84
B074KRV6XQ,SHOES_CLOTHING_PERSONAL, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans mocasines , designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans mocasines ,Amazon Brand The Fix Women s Francesca Slip On Loafer with Large Jewels Black 6 B US,SHOES,The Fix, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans mocasines  designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans mocasines Amazon Brand The Fix Women s Francesca Slip On Loafer with Large Jewels Black 6 B US,text85
B076RD7SF8,SHOES_CLOTHING_PERSONAL, zapatos shoe ladies mujer womans designer spring summer date night dressy fancy high heels gifts for her , zapatos shoe ladies mujer womans designer spring summer date night dressy fancy high heels gifts for her ,Amazon Brand The Fix Women s Gracie Block Heel Strappy Sandal Heeled Magenta Velvet 6 B US,SANDAL,The Fix, zapatos shoe ladies mujer womans designer spring summer date night dressy fancy high heels gifts for her  zapatos shoe ladies mujer womans designer spring summer date night dressy fancy high heels gifts for her Amazon Brand The Fix Women s Gracie Block Heel Strappy Sandal Heeled Magenta Velvet 6 B US,text86
B07VGPT5P8,SHOES_CLOTHING_PERSONAL,,,Amazon Essentials Men s Slumber Slipper Tan 13 M US Amazon Vine,SHOES,Amazon Essentials,Amazon Essentials Men s Slumber Slipper Tan 13 M US Amazon Vine,text87
B0812BNQFM,SHOES_CLOTHING_PERSONAL,,,find Men s Moccasin Boot Brown Suede womens 10,SHOES,find.,find Men s Moccasin Boot Brown Suede womens 10,text88
B07D4584R6,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Women s Andy Classic Chelsea Boots Blue Navy 4 UK,SHOES,find.,Amazon Brand find Women s Andy Classic Chelsea Boots Blue Navy 4 UK,text89
B072MFFTLX,SHOES_CLOTHING_PERSONAL, Fashion Shoes Top Sneakers Low Girls , Fashion Shoes Top Sneakers Low Girls ,RED WAGON Girls Embellished Slip On Skate Shoe Low Top Sneakers Grey 4 Small,SHOES,RED WAGON, Fashion Shoes Top Sneakers Low Girls  Fashion Shoes Top Sneakers Low Girls RED WAGON Girls Embellished Slip On Skate Shoe Low Top Sneakers Grey 4 Small,text90
B0812CZNWH,SHOES_CLOTHING_PERSONAL,,,find Women s Moccasin Blue Navy 8,SHOES,find.,find Women s Moccasin Blue Navy 8,text91
B0896KV5GS,SHOES_CLOTHING_PERSONAL,,,find Men s Leather Brogue Detail Chelsea Boot,BOOT,find.,find Men s Leather Brogue Detail Chelsea Boot,text92
B0746MC52Y,SHOES_CLOTHING_PERSONAL, work wear office top gifts gifts for gifts for her zapatos shoe para de ladies mujer womans mocasines , work wear office top gifts gifts for gifts for her zapatos shoe para de ladies mujer womans mocasines ,Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Red Plaid 12 B US,SHOES,206 Collective, work wear office top gifts gifts for gifts for her zapatos shoe para de ladies mujer womans mocasines  work wear office top gifts gifts for gifts for her zapatos shoe para de ladies mujer womans mocasines Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Red Plaid 12 B US,text93
B074KPDRLH,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall new year 2018 valentines day gifts her , zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall new year 2018 valentines day gifts her ,Amazon Brand The Fix Women s Jozie Silk Bow Slip On Sneaker Bordeaux 6 B US,SHOES,The Fix, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall new year 2018 valentines day gifts her  zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall new year 2018 valentines day gifts her Amazon Brand The Fix Women s Jozie Silk Bow Slip On Sneaker Bordeaux 6 B US,text94
B072V7HFX4,SHOES_CLOTHING_PERSONAL, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans mocasines , designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans mocasines ,La soluci n Fay de la mujer Embellished Slide fumar Mocasines,SHOES,The Fix, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans mocasines  designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans mocasines La soluci n Fay de la mujer Embellished Slide fumar Mocasines,text95
B07RW4LL9L,SHOES_CLOTHING_PERSONAL, UK , UK ,find Addison Mocassins Black 13 US,SHOES,find., UK  UK find Addison Mocassins Black 13 US,text96
B01N6PJLGO,SHOES_CLOTHING_PERSONAL, hombre , hombre ,Amazon Brand find Men s Boat Shoes Blue Navy US 11 5,SHOES,find., hombre  hombre Amazon Brand find Men s Boat Shoes Blue Navy US 11 5,text97
B07MFWPTNN,SHOES_CLOTHING_PERSONAL, Heeled sandal women sandal sandals heels , Heeled sandal women sandal sandals heels ,Amazon Brand 206 Collective Women s Nolita Heeled Sandal Tan 13 B US,SANDAL,206 Collective, Heeled sandal women sandal sandals heels  Heeled sandal women sandal sandals heels Amazon Brand 206 Collective Women s Nolita Heeled Sandal Tan 13 B US,text98
B07PJ7P2WB,SHOES_CLOTHING_PERSONAL, women ankle women , women ankle women ,Amazon Essentials Women s Aola Ankle Boot Taupe 8 B US,BOOT,Amazon Essentials, women ankle women  women ankle women Amazon Essentials Women s Aola Ankle Boot Taupe 8 B US,text99
B072V7XK65,SHOES_CLOTHING_PERSONAL, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas botines , designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas botines ,Amazon Brand The Fix Women s Daniella Block Heel Ankle Bootie Black Party Glitter 7 B US,SHOES,The Fix, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas botines  designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas botines Amazon Brand The Fix Women s Daniella Block Heel Ankle Bootie Black Party Glitter 7 B US,text100
B07W97CXGX,SHOES_CLOTHING_PERSONAL,,,find Women s OLIVIA 1A 2 Ankle Strap Heels Black us Women s s 7 hat 7 ,SANDAL,find.,find Women s OLIVIA 1A 2 Ankle Strap Heels Black us Women s s 7 hat 7 ,text101
B082PMXL4J,SHOES_CLOTHING_PERSONAL, womens flats ballet flats knit flats flats womens ballet flats womens knit knit , womens flats ballet flats knit flats flats womens ballet flats womens knit knit ,Amazon Essentials Women s Ballet Flat Mauve Knit 11 B US,SHOES,Amazon Essentials, womens flats ballet flats knit flats flats womens ballet flats womens knit knit  womens flats ballet flats knit flats flats womens ballet flats womens knit knit Amazon Essentials Women s Ballet Flat Mauve Knit 11 B US,text102
B07P2YMFHL,SHOES_CLOTHING_PERSONAL, farmhouse and , farmhouse and ,Stone Beam Charcoal Swatch Stone Beam 2,SWATCH,Stone & Beam, farmhouse and  farmhouse and Stone Beam Charcoal Swatch Stone Beam 2,text103
B072V8VNV2,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her , zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her ,El tobillo Fix Colette de la mujer envolver vestido Sandalia,SHOES,The Fix, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her  zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her El tobillo Fix Colette de la mujer envolver vestido Sandalia,text104
B0748NT1HJ,SHOES_CLOTHING_PERSONAL, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad , zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad ,Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe green camo 11 D US,SHOES,206 Collective, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad  zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe green camo 11 D US,text105
B07W4QPMPR,SHOES_CLOTHING_PERSONAL, para strappy sandalia woman sandal , para strappy sandalia woman sandal ,find Flat Strippy Leather Open Sandals Mehrfarbig Metallic Multi 38 EU,SHOES,find., para strappy sandalia woman sandal  para strappy sandalia woman sandal find Flat Strippy Leather Open Sandals Mehrfarbig Metallic Multi 38 EU,text106
B07F3F8B3Y,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Men s Suede Low Top Sneakers Green Khaki White 7 UK,SHOES,find.,Amazon Brand find Men s Suede Low Top Sneakers Green Khaki White 7 UK,text107
B07711L6HC,SHOES_CLOTHING_PERSONAL, gifts her zapatos shoe ladies mujer womans designer spring summer date night dressy fancy high heels , gifts her zapatos shoe ladies mujer womans designer spring summer date night dressy fancy high heels ,Amazon Brand The Fix Women s Lizzie Block Heel Ruffled Sandal Heeled Dove Suede 8 5 B US,SANDAL,The Fix, gifts her zapatos shoe ladies mujer womans designer spring summer date night dressy fancy high heels  gifts her zapatos shoe ladies mujer womans designer spring summer date night dressy fancy high heels Amazon Brand The Fix Women s Lizzie Block Heel Ruffled Sandal Heeled Dove Suede 8 5 B US,text108
